Time (s),Potential 1 (V),Potential 2 (V)
186.9,4.08058608059,0.021978021978
187,4.12454212454,0.021978021978
187.1,4.11965811966,0.021978021978
187.2,4.11965811966,0.026862026862
187.3,4.11477411477,0.021978021978
187.4,4.11477411477,0.031746031746
187.5,4.11965811966,0.021978021978
187.6,4.11477411477,0.021978021978
187.7,4.12454212454,0.026862026862
187.8,4.11477411477,0.026862026862
187.9,4.11965811966,0.026862026862
188,4.18315018315,0.021978021978
188.1,4.21245421245,0.021978021978
188.2,4.21245421245,0.026862026862
188.3,4.22222222222,0.021978021978
188.4,4.21733821734,0.021978021978
188.5,4.21733821734,0.021978021978
188.6,4.21733821734,0.021978021978
188.7,4.21245421245,0.021978021978
188.8,4.25152625153,0.021978021978
188.9,4.33455433455,0.021978021978
189,4.32967032967,0.01221001221
189.1,4.33455433455,0.017094017094
189.2,4.33455433455,0.021978021978
189.3,4.33455433455,0.017094017094
189.4,4.33455433455,0.017094017094
189.5,4.33455433455,0.021978021978
189.6,4.33943833944,0.017094017094
189.7,4.39804639805,0.01221001221
189.8,4.45665445665,0.01221001221
189.9,4.45177045177,0.01221001221
190,4.45665445665,0.01221001221
190.1,4.45665445665,0.00732600732601
190.2,4.45665445665,0.01221001221
190.3,4.45665445665,0.01221001221
190.4,4.45177045177,0.01221001221
190.5,4.45177045177,0.01221001221
190.6,4.46642246642,0.01221001221
190.7,4.57387057387,0.00732600732601
190.8,4.57387057387,0.00732600732601
190.9,4.56898656899,0.00732600732601
191,4.57387057387,0.00732600732601
191.1,4.57875457875,0.01221001221
191.2,4.56898656899,0.00732600732601
191.3,4.57387057387,0.002442002442
191.4,4.57387057387,0.01221001221
191.5,4.57387057387,0.00732600732601
191.6,4.57875457875,0.01221001221
191.7,4.57387057387,0.00732600732601
191.8,4.57875457875,0.002442002442
191.9,4.58852258852,0.00732600732601
192,4.59340659341,0.00732600732601
192.1,4.66178266178,-0.002442002442
192.2,4.70085470085,-0.002442002442
192.3,4.70085470085,0.002442002442
192.4,4.69597069597,-0.002442002442
192.5,4.70085470085,0.002442002442
192.6,4.70085470085,0.002442002442
192.7,4.69597069597,-0.002442002442
192.8,4.70573870574,0.002442002442
192.9,4.70085470085,0.002442002442
193,4.69597069597,0.002442002442
193.1,4.70573870574,0.00732600732601
193.2,4.70085470085,-0.002442002442
193.3,4.69597069597,-0.002442002442
193.4,4.70085470085,-0.00732600732601
193.5,4.73504273504,0.002442002442
193.6,4.75946275946,-0.002442002442
193.7,4.75457875458,-0.00732600732601
193.8,4.778998779,0.002442002442
193.9,4.82783882784,-0.00732600732601
194,4.83272283272,0.002442002442
194.1,4.82783882784,-0.002442002442
194.2,4.86202686203,-0.002442002442
194.3,4.88156288156,-0.002442002442
194.4,4.87667887668,-0.002442002442
194.5,4.87667887668,-0.00732600732601
194.6,4.88156288156,0.002442002442
194.7,4.88644688645,-0.002442002442
194.8,4.87667887668,-0.00732600732601
194.9,4.87667887668,-0.002442002442
195,4.89621489621,-0.002442002442
195.1,4.89133089133,-0.00732600732601
195.2,4.9010989011,-0.002442002442
195.3,4.92063492063,-0.00732600732601
195.4,4.9304029304,-0.002442002442
195.5,4.92551892552,-0.002442002442
195.6,4.9304029304,-0.00732600732601
195.7,4.9304029304,-0.002442002442
195.8,4.93528693529,-0.002442002442
195.9,4.94993894994,-0.002442002442
196,4.97924297924,-0.00732600732601
196.1,4.98901098901,-0.002442002442
196.2,4.98901098901,-0.002442002442
196.3,4.97924297924,-0.002442002442
196.4,4.98412698413,-0.002442002442
196.5,4.97924297924,-0.002442002442
196.6,4.98412698413,-0.002442002442
196.7,4.98901098901,-0.00732600732601
196.8,4.98901098901,-0.002442002442
196.9,5.00366300366,-0.002442002442
197,5.00366300366,-0.00732600732601
197.1,5.0231990232,0.002442002442
197.2,5.02808302808,-0.00732600732601
197.3,5.03785103785,0.002442002442
197.4,5.03785103785,-0.002442002442
197.5,5.02808302808,-0.002442002442
197.6,5.03785103785,0.002442002442
197.7,5.03296703297,0.002442002442
197.8,5.03296703297,-0.00732600732601
197.9,5.03296703297,-0.002442002442
198,5.04273504274,0.002442002442
198.1,5.03785103785,-0.00732600732601
198.2,5.03785103785,-0.00732600732601
198.3,5.04273504274,0.002442002442
198.4,5.04273504274,-0.002442002442
198.5,5.04761904762,-0.002442002442
198.6,5.05738705739,0.002442002442
198.7,5.06227106227,-0.002442002442
198.8,5.07203907204,0.002442002442
198.9,5.08180708181,-0.002442002442
199,5.07203907204,-0.002442002442
199.1,5.08180708181,0.002442002442
199.2,5.07692307692,-0.002442002442
199.3,5.07692307692,-0.002442002442
199.4,5.08180708181,0.00732600732601
199.5,5.08180708181,0.002442002442
199.6,5.07692307692,-0.002442002442
199.7,5.08180708181,-0.00732600732601
199.8,5.08180708181,0.00732600732601
199.9,5.08180708181,-0.002442002442
200,5.08180708181,-0.002442002442
200.1,5.08669108669,0.002442002442
200.2,5.08180708181,-0.002442002442
200.3,5.08669108669,0.002442002442
200.4,5.08669108669,0.002442002442
200.5,5.08669108669,-0.00732600732601
200.6,5.09645909646,0.002442002442
200.7,5.10134310134,0.002442002442
200.8,5.11111111111,-0.00732600732601
200.9,5.12087912088,0.002442002442
201,5.115995116,-0.002442002442
201.1,5.12087912088,-0.002442002442
201.2,5.12576312576,0.002442002442
201.3,5.13064713065,-0.00732600732601
201.4,5.13064713065,-0.002442002442
201.5,5.13553113553,0.00732600732601
201.6,5.14041514042,-0.002442002442
201.7,5.14041514042,0.002442002442
201.8,5.1452991453,-0.002442002442
201.9,5.14041514042,-0.00732600732601
202,5.1452991453,-0.002442002442
202.1,5.14041514042,0.002442002442
202.2,5.1452991453,-0.002442002442
202.3,5.14041514042,-0.002442002442
202.4,5.15018315018,-0.002442002442
202.5,5.14041514042,0.002442002442
202.6,5.14041514042,-0.00732600732601
202.7,5.1452991453,-0.00732600732601
202.8,5.1452991453,0.002442002442
202.9,5.14041514042,0.002442002442
203,5.14041514042,-0.00732600732601
203.1,5.1452991453,0.002442002442
203.2,5.15018315018,-0.002442002442
203.3,5.15506715507,0.002442002442
203.4,5.15506715507,0.002442002442
203.5,5.15018315018,-0.002442002442
203.6,5.15995115995,0.002442002442
203.7,5.15995115995,0.002442002442
203.8,5.15506715507,0.002442002442
203.9,5.15995115995,-0.002442002442
204,5.15995115995,0.002442002442
204.1,5.15995115995,0.002442002442
204.2,5.16971916972,0.002442002442
204.3,5.16483516484,0.002442002442
204.4,5.16971916972,0.002442002442
204.5,5.1746031746,0.00732600732601
204.6,5.17948717949,-0.002442002442
204.7,5.18437118437,0.002442002442
204.8,5.19413919414,0.002442002442
204.9,5.20390720391,0.00732600732601
205,5.20879120879,0.002442002442
205.1,5.20879120879,0.002442002442
205.2,5.21855921856,0.002442002442
205.3,5.22832722833,0.002442002442
205.4,5.22832722833,0.002442002442
205.5,5.22344322344,0.002442002442
205.6,5.23321123321,0.002442002442
205.7,5.2380952381,0.00732600732601
205.8,5.22832722833,0.002442002442
205.9,5.22832722833,0.00732600732601
206,5.24297924298,0.00732600732601
206.1,5.24786324786,0.00732600732601
206.2,5.24297924298,0.002442002442
206.3,5.25274725275,0.00732600732601
206.4,5.25763125763,0.002442002442
206.5,5.26251526252,0.002442002442
206.6,5.26251526252,0.002442002442
206.7,5.2673992674,0.00732600732601
206.8,5.27228327228,0.002442002442
206.9,5.27228327228,0.002442002442
207,5.2673992674,0.002442002442
207.1,5.27716727717,0.00732600732601
207.2,5.28205128205,0.01221001221
207.3,5.28693528694,0.002442002442
207.4,5.28205128205,0.002442002442
207.5,5.2967032967,0.00732600732601
207.6,5.30647130647,0.00732600732601
207.7,5.30158730159,-0.002442002442
207.8,5.30158730159,0.00732600732601
207.9,5.30647130647,0.002442002442
208,5.31135531136,0.00732600732601
208.1,5.31623931624,0.00732600732601
208.2,5.31623931624,0.002442002442
208.3,5.31623931624,0.00732600732601
208.4,5.32112332112,0.01221001221
208.5,5.32600732601,0.00732600732601
208.6,5.32112332112,0.01221001221
208.7,5.32600732601,-0.002442002442
208.8,5.32600732601,0.00732600732601
208.9,5.33089133089,0.00732600732601
209,5.35042735043,0.00732600732601
209.1,5.36996336996,0.00732600732601
209.2,5.36996336996,0.002442002442
209.3,5.37973137973,0.01221001221
209.4,5.3894993895,0.01221001221
209.5,5.39438339438,0.01221001221
209.6,5.39926739927,0.00732600732601
209.7,5.40415140415,0.00732600732601
209.8,5.40415140415,0.00732600732601
209.9,5.41391941392,0.01221001221
210,5.41391941392,0.01221001221
210.1,5.4188034188,0.017094017094
210.2,5.42368742369,0.01221001221
210.3,5.42368742369,0.01221001221
210.4,5.4188034188,0.00732600732601
210.5,5.42368742369,0.01221001221
210.6,5.42368742369,0.017094017094
210.7,5.42857142857,0.01221001221
210.8,5.42857142857,0.01221001221
210.9,5.42857142857,0.01221001221
211,5.42368742369,0.01221001221
211.1,5.42857142857,0.01221001221
211.2,5.42368742369,0.01221001221
211.3,5.43345543346,0.01221001221
211.4,5.43833943834,0.017094017094
211.5,5.44322344322,0.01221001221
211.6,5.44810744811,0.01221001221
211.7,5.45787545788,0.01221001221
211.8,5.49206349206,0.01221001221
211.9,5.48717948718,0.01221001221
212,5.49694749695,0.017094017094
212.1,5.49206349206,0.017094017094
212.2,5.49206349206,0.017094017094
212.3,5.49694749695,0.017094017094
212.4,5.49206349206,0.017094017094
212.5,5.49206349206,0.01221001221
212.6,5.49694749695,0.017094017094
212.7,5.49206349206,0.017094017094
212.8,5.49206349206,0.017094017094
212.9,5.49694749695,0.017094017094
213,5.52136752137,0.017094017094
213.1,5.52136752137,0.017094017094
213.2,5.53601953602,0.017094017094
213.3,5.55555555556,0.017094017094
213.4,5.54578754579,0.017094017094
213.5,5.54578754579,0.017094017094
213.6,5.55067155067,0.017094017094
213.7,5.55067155067,0.01221001221
213.8,5.55067155067,0.017094017094
213.9,5.55555555556,0.017094017094
214,5.55067155067,0.017094017094
214.1,5.55067155067,0.017094017094
214.2,5.55555555556,0.017094017094
214.3,5.55067155067,0.017094017094
214.4,5.55067155067,0.017094017094
214.5,5.55555555556,0.017094017094
214.6,5.56043956044,0.01221001221
214.7,5.68742368742,0.026862026862
214.8,5.68253968254,0.026862026862
214.9,5.68742368742,0.026862026862
215,5.68742368742,0.021978021978
215.1,5.68253968254,0.021978021978
215.2,5.68742368742,0.021978021978
215.3,5.69230769231,0.021978021978
215.4,5.68742368742,0.021978021978
215.5,5.68253968254,0.026862026862
215.6,5.69230769231,0.026862026862
215.7,5.68742368742,0.021978021978
215.8,5.68742368742,0.021978021978
215.9,5.70207570208,0.021978021978
216,5.71184371184,0.026862026862
216.1,5.70695970696,0.021978021978
216.2,5.71672771673,0.031746031746
216.3,5.71672771673,0.026862026862
216.4,5.71672771673,0.026862026862
216.5,5.7264957265,0.021978021978
216.6,5.72161172161,0.021978021978
216.7,5.72161172161,0.021978021978
216.8,5.7264957265,0.026862026862
216.9,5.73626373626,0.026862026862
217,5.73137973138,0.026862026862
217.1,5.75091575092,0.031746031746
217.2,5.74603174603,0.026862026862
217.3,5.74603174603,0.021978021978
217.4,5.76068376068,0.026862026862
217.5,5.76068376068,0.031746031746
217.6,5.7557997558,0.026862026862
217.7,5.76068376068,0.031746031746
217.8,5.77533577534,0.026862026862
217.9,5.77533577534,0.031746031746
218,5.78021978022,0.021978021978
218.1,5.78021978022,0.026862026862
218.2,5.78021978022,0.026862026862
218.3,5.7851037851,0.026862026862
218.4,5.79975579976,0.031746031746
218.5,5.81440781441,0.031746031746
218.6,5.81929181929,0.026862026862
218.7,5.81929181929,0.026862026862
218.8,5.82417582418,0.026862026862
218.9,5.82905982906,0.031746031746
219,5.82905982906,0.026862026862
219.1,5.82417582418,0.026862026862
219.2,5.82905982906,0.031746031746
219.3,5.82905982906,0.026862026862
219.4,5.82905982906,0.026862026862
219.5,5.82905982906,0.026862026862
219.6,5.82905982906,0.026862026862
219.7,5.83394383394,0.031746031746
219.8,5.84371184371,0.031746031746
219.9,5.85836385836,0.026862026862
220,5.86813186813,0.026862026862
220.1,5.88278388278,0.03663003663
220.2,5.9072039072,0.031746031746
220.3,5.95604395604,0.026862026862
220.4,5.95604395604,0.031746031746
220.5,5.96092796093,0.03663003663
220.6,5.95115995116,0.026862026862
220.7,5.96092796093,0.031746031746
220.8,5.96092796093,0.026862026862
220.9,5.95604395604,0.026862026862
221,5.97557997558,0.03663003663
221.1,5.99023199023,0.031746031746
221.2,6.02442002442,0.026862026862
221.3,6.04395604396,0.031746031746
221.4,6.04395604396,0.03663003663
221.5,6.03907203907,0.031746031746
221.6,6.03907203907,0.031746031746
221.7,6.04395604396,0.03663003663
221.8,6.04884004884,0.031746031746
221.9,6.04884004884,0.031746031746
222,6.03907203907,0.031746031746
222.1,6.03907203907,0.03663003663
222.2,6.05860805861,0.031746031746
222.3,6.06837606838,0.031746031746
222.4,6.07326007326,0.026862026862
222.5,6.0927960928,0.041514041514
222.6,6.09768009768,0.031746031746
222.7,6.09768009768,0.026862026862
222.8,6.11721611722,0.03663003663
222.9,6.15628815629,0.031746031746
223,6.16117216117,0.031746031746
223.1,6.16117216117,0.031746031746
223.2,6.16605616606,0.03663003663
223.3,6.16117216117,0.031746031746
223.4,6.16117216117,0.031746031746
223.5,6.16117216117,0.031746031746
223.6,6.16117216117,0.026862026862
223.7,6.16117216117,0.031746031746
223.8,6.16605616606,0.031746031746
223.9,6.17094017094,0.031746031746
224,6.19047619048,0.03663003663
224.1,6.19536019536,0.031746031746
224.2,6.19536019536,0.031746031746
224.3,6.19536019536,0.031746031746
224.4,6.20512820513,0.026862026862
224.5,6.20512820513,0.026862026862
224.6,6.22466422466,0.031746031746
224.7,6.23931623932,0.031746031746
224.8,6.23443223443,0.031746031746
224.9,6.2442002442,0.031746031746
225,6.2442002442,0.031746031746
225.1,6.23931623932,0.031746031746
225.2,6.23931623932,0.031746031746
225.3,6.23931623932,0.03663003663
225.4,6.23443223443,0.021978021978
225.5,6.2442002442,0.031746031746
225.6,6.23443223443,0.031746031746
225.7,6.23931623932,0.031746031746
225.8,6.25396825397,0.031746031746
225.9,6.25885225885,0.031746031746
226,6.25396825397,0.031746031746
226.1,6.26373626374,0.031746031746
226.2,6.25885225885,0.031746031746
226.3,6.25885225885,0.031746031746
226.4,6.26373626374,0.031746031746
226.5,6.26373626374,0.031746031746
226.6,6.25885225885,0.026862026862
226.7,6.2735042735,0.031746031746
226.8,6.28327228327,0.031746031746
226.9,6.28327228327,0.026862026862
227,6.29304029304,0.031746031746
227.1,6.29304029304,0.031746031746
227.2,6.28327228327,0.031746031746
227.3,6.29304029304,0.03663003663
227.4,6.29304029304,0.026862026862
227.5,6.28815628816,0.031746031746
227.6,6.30769230769,0.03663003663
227.7,6.31746031746,0.03663003663
227.8,6.31257631258,0.026862026862
227.9,6.31746031746,0.031746031746
228,6.31257631258,0.031746031746
228.1,6.31257631258,0.026862026862
228.2,6.31746031746,0.031746031746
228.3,6.31257631258,0.031746031746
228.4,6.31257631258,0.031746031746
228.5,6.31746031746,0.031746031746
228.6,6.32234432234,0.026862026862
228.7,6.31746031746,0.026862026862
228.8,6.32722832723,0.026862026862
228.9,6.336996337,0.031746031746
229,6.33211233211,0.031746031746
229.1,6.336996337,0.03663003663
229.2,6.34188034188,0.031746031746
229.3,6.34188034188,0.031746031746
229.4,6.34676434676,0.031746031746
229.5,6.34188034188,0.031746031746
229.6,6.35164835165,0.031746031746
229.7,6.36141636142,0.031746031746
229.8,6.36141636142,0.026862026862
229.9,6.36141636142,0.021978021978
230,6.36141636142,0.026862026862
230.1,6.37118437118,0.031746031746
230.2,6.37118437118,0.026862026862
230.3,6.3663003663,0.026862026862
230.4,6.3663003663,0.031746031746
230.5,6.37118437118,0.031746031746
230.6,6.38095238095,0.031746031746
230.7,6.38583638584,0.031746031746
230.8,6.38583638584,0.026862026862
230.9,6.39072039072,0.031746031746
231,6.39072039072,0.031746031746
231.1,6.38583638584,0.026862026862
231.2,6.39072039072,0.026862026862
231.3,6.38583638584,0.026862026862
231.4,6.38583638584,0.021978021978
231.5,6.39072039072,0.026862026862
231.6,6.38583638584,0.031746031746
231.7,6.38583638584,0.026862026862
231.8,6.39072039072,0.031746031746
231.9,6.3956043956,0.026862026862
232,6.3956043956,0.026862026862
232.1,6.42979242979,0.026862026862
232.2,6.43467643468,0.026862026862
232.3,6.43956043956,0.031746031746
232.4,6.44444444444,0.031746031746
232.5,6.44444444444,0.031746031746
232.6,6.44444444444,0.031746031746
232.7,6.44932844933,0.031746031746
232.8,6.44444444444,0.021978021978
232.9,6.44444444444,0.026862026862
233,6.44932844933,0.026862026862
233.1,6.44932844933,0.026862026862
233.2,6.4590964591,0.026862026862
233.3,6.46886446886,0.021978021978
233.4,6.46886446886,0.031746031746
233.5,6.47863247863,0.026862026862
233.6,6.4884004884,0.031746031746
233.7,6.48351648352,0.031746031746
233.8,6.48351648352,0.021978021978
233.9,6.47863247863,0.026862026862
234,6.47863247863,0.026862026862
234.1,6.48351648352,0.021978021978
234.2,6.4884004884,0.026862026862
234.3,6.50793650794,0.031746031746
234.4,6.50793650794,0.021978021978
234.5,6.50793650794,0.031746031746
234.6,6.50793650794,0.026862026862
234.7,6.51282051282,0.021978021978
234.8,6.5177045177,0.026862026862
234.9,6.53724053724,0.026862026862
235,6.53235653236,0.021978021978
235.1,6.53724053724,0.026862026862
235.2,6.53724053724,0.026862026862
235.3,6.53724053724,0.026862026862
235.4,6.53724053724,0.026862026862
235.5,6.53235653236,0.026862026862
235.6,6.53724053724,0.021978021978
235.7,6.54212454212,0.031746031746
235.8,6.54212454212,0.026862026862
235.9,6.54212454212,0.026862026862
236,6.55677655678,0.026862026862
236.1,6.56166056166,0.026862026862
236.2,6.56654456654,0.021978021978
236.3,6.56654456654,0.026862026862
236.4,6.57142857143,0.031746031746
236.5,6.56166056166,0.021978021978
236.6,6.57142857143,0.021978021978
236.7,6.6105006105,0.026862026862
236.8,6.63492063492,0.021978021978
236.9,6.63492063492,0.026862026862
237,6.6398046398,0.026862026862
237.1,6.6398046398,0.021978021978
237.2,6.6398046398,0.021978021978
237.3,6.64468864469,0.026862026862
237.4,6.64468864469,0.021978021978
237.5,6.6398046398,0.021978021978
237.6,6.6398046398,0.021978021978
237.7,6.63492063492,0.021978021978
237.8,6.6398046398,0.017094017094
237.9,6.63492063492,0.021978021978
238,6.63003663004,0.017094017094
238.1,6.64468864469,0.021978021978
238.2,6.64468864469,0.021978021978
238.3,6.64957264957,0.026862026862
238.4,6.65445665446,0.026862026862
238.5,6.66422466422,0.021978021978
238.6,6.66422466422,0.021978021978
238.7,6.66422466422,0.021978021978
238.8,6.66910866911,0.021978021978
238.9,6.66422466422,0.021978021978
239,6.66422466422,0.021978021978
239.1,6.66910866911,0.021978021978
239.2,6.65934065934,0.021978021978
239.3,6.67399267399,0.026862026862
239.4,6.66910866911,0.026862026862
239.5,6.66422466422,0.017094017094
239.6,6.66910866911,0.021978021978
239.7,6.67399267399,0.031746031746
239.8,6.67887667888,0.021978021978
239.9,6.68864468864,0.021978021978
240,6.73748473748,0.017094017094
240.1,6.76678876679,0.021978021978
240.2,6.77167277167,0.021978021978
240.3,6.77655677656,0.021978021978
240.4,6.77167277167,0.017094017094
240.5,6.77167277167,0.021978021978
240.6,6.76678876679,0.026862026862
240.7,6.77167277167,0.021978021978
240.8,6.76678876679,0.017094017094
240.9,6.77167277167,0.021978021978
241,6.7619047619,0.017094017094
241.1,6.77167277167,0.021978021978
241.2,6.78144078144,0.021978021978
241.3,6.78144078144,0.021978021978
241.4,6.78144078144,0.021978021978
241.5,6.78632478632,0.021978021978
241.6,6.80097680098,0.017094017094
241.7,6.81562881563,0.021978021978
241.8,6.82051282051,0.026862026862
241.9,6.81562881563,0.021978021978
242,6.83028083028,0.021978021978
242.1,6.84981684982,0.021978021978
242.2,6.84493284493,0.017094017094
242.3,6.85958485958,0.021978021978
242.4,6.85958485958,0.017094017094
242.5,6.8547008547,0.017094017094
242.6,6.86446886447,0.021978021978
242.7,6.86935286935,0.021978021978
242.8,6.87423687424,0.017094017094
242.9,6.87912087912,0.021978021978
243,6.89377289377,0.021978021978
243.1,6.89865689866,0.021978021978
243.2,6.91330891331,0.031746031746
243.3,6.92307692308,0.017094017094
243.4,6.92796092796,0.017094017094
243.5,6.93772893773,0.017094017094
243.6,6.93772893773,0.017094017094
243.7,6.93284493284,0.017094017094
243.8,6.93284493284,0.017094017094
243.9,6.94261294261,0.017094017094
244,6.93284493284,0.017094017094
244.1,6.94261294261,0.021978021978
244.2,6.93772893773,0.017094017094
244.3,6.93772893773,0.021978021978
244.4,6.94261294261,0.021978021978
244.5,6.95726495726,0.021978021978
244.6,6.97191697192,0.021978021978
244.7,6.98656898657,0.021978021978
244.8,6.98656898657,0.021978021978
244.9,6.98656898657,0.021978021978
245,6.98656898657,0.017094017094
245.1,6.98656898657,0.017094017094
245.2,6.98656898657,0.021978021978
245.3,6.99145299145,0.021978021978
245.4,6.99633699634,0.021978021978
245.5,7.00610500611,0.017094017094
245.6,7.01587301587,0.021978021978
245.7,7.01587301587,0.01221001221
245.8,7.01098901099,0.017094017094
245.9,7.02075702076,0.021978021978
246,7.02075702076,0.021978021978
246.1,7.01587301587,0.01221001221
246.2,7.03052503053,0.021978021978
246.3,7.03540903541,0.021978021978
246.4,7.03052503053,0.021978021978
246.5,7.04029304029,0.017094017094
246.6,7.04029304029,0.017094017094
246.7,7.04517704518,0.017094017094
246.8,7.06471306471,0.017094017094
246.9,7.13797313797,0.021978021978
247,7.12820512821,0.017094017094
247.1,7.13308913309,0.017094017094
247.2,7.13308913309,0.021978021978
247.3,7.13308913309,0.021978021978
247.4,7.13308913309,0.021978021978
247.5,7.13308913309,0.01221001221
247.6,7.12820512821,0.017094017094
247.7,7.13308913309,0.021978021978
247.8,7.13308913309,0.021978021978
247.9,7.13308913309,0.017094017094
248,7.13308913309,0.021978021978
248.1,7.13797313797,0.017094017094
248.2,7.13797313797,0.021978021978
248.3,7.15750915751,0.021978021978
248.4,7.17216117216,0.021978021978
248.5,7.18192918193,0.021978021978
248.6,7.17704517705,0.017094017094
248.7,7.18192918193,0.021978021978
248.8,7.18192918193,0.017094017094
248.9,7.1916971917,0.021978021978
249,7.1916971917,0.017094017094
249.1,7.18681318681,0.021978021978
249.2,7.1916971917,0.021978021978
249.3,7.19658119658,0.021978021978
249.4,7.19658119658,0.017094017094
249.5,7.21123321123,0.017094017094
249.6,7.23076923077,0.021978021978
249.7,7.23565323565,0.017094017094
249.8,7.23565323565,0.021978021978
249.9,7.23565323565,0.021978021978
250,7.23076923077,0.017094017094
250.1,7.23076923077,0.017094017094
250.2,7.23565323565,0.017094017094
250.3,7.23565323565,0.01221001221
250.4,7.23565323565,0.01221001221
250.5,7.23565323565,0.021978021978
250.6,7.28449328449,0.017094017094
250.7,7.29426129426,0.021978021978
250.8,7.29914529915,0.021978021978
250.9,7.29426129426,0.017094017094
251,7.29914529915,0.021978021978
251.1,7.29914529915,0.017094017094
251.2,7.29426129426,0.017094017094
251.3,7.29914529915,0.017094017094
251.4,7.29914529915,0.021978021978
251.5,7.29426129426,0.017094017094
251.6,7.29914529915,0.021978021978
251.7,7.29426129426,0.01221001221
251.8,7.28937728938,0.01221001221
251.9,7.29426129426,0.021978021978
252,7.29914529915,0.021978021978
252.1,7.29426129426,0.01221001221
252.2,7.30402930403,0.017094017094
252.3,7.3431013431,0.017094017094
252.4,7.35775335775,0.017094017094
252.5,7.36752136752,0.021978021978
252.6,7.36752136752,0.021978021978
252.7,7.36263736264,0.021978021978
252.8,7.37240537241,0.021978021978
252.9,7.36752136752,0.026862026862
253,7.36752136752,0.021978021978
253.1,7.37240537241,0.017094017094
253.2,7.36752136752,0.021978021978
253.3,7.36263736264,0.017094017094
253.4,7.36752136752,0.021978021978
253.5,7.37728937729,0.021978021978
253.6,7.37728937729,0.021978021978
253.7,7.37728937729,0.017094017094
253.8,7.37728937729,0.021978021978
253.9,7.37728937729,0.021978021978
254,7.37728937729,0.017094017094
254.1,7.38217338217,0.021978021978
254.2,7.39682539683,0.021978021978
254.3,7.41636141636,0.021978021978
254.4,7.41636141636,0.021978021978
254.5,7.41636141636,0.017094017094
254.6,7.43101343101,0.017094017094
254.7,7.46031746032,0.026862026862
254.8,7.4652014652,0.021978021978
254.9,7.47008547009,0.026862026862
255,7.47008547009,0.021978021978
255.1,7.47008547009,0.017094017094
255.2,7.47985347985,0.021978021978
255.3,7.48962148962,0.021978021978
255.4,7.54334554335,0.021978021978
255.5,7.55311355311,0.026862026862
255.6,7.55311355311,0.026862026862
255.7,7.54822954823,0.021978021978
255.8,7.55311355311,0.026862026862
255.9,7.557997558,0.026862026862
256,7.557997558,0.021978021978
256.1,7.55311355311,0.021978021978
256.2,7.55311355311,0.026862026862
256.3,7.54822954823,0.021978021978
256.4,7.55311355311,0.021978021978
256.5,7.55311355311,0.021978021978
256.6,7.54334554335,0.021978021978
256.7,7.55311355311,0.026862026862
256.8,7.557997558,0.026862026862
256.9,7.54822954823,0.021978021978
257,7.557997558,0.026862026862
257.1,7.557997558,0.021978021978
257.2,7.557997558,0.021978021978
257.3,7.56776556777,0.026862026862
257.4,7.56776556777,0.021978021978
257.5,7.57264957265,0.021978021978
257.6,7.58241758242,0.026862026862
257.7,7.5873015873,0.026862026862
257.8,7.58241758242,0.017094017094
257.9,7.5873015873,0.021978021978
258,7.59218559219,0.026862026862
258.1,7.59218559219,0.026862026862
258.2,7.59706959707,0.021978021978
258.3,7.59706959707,0.021978021978
258.4,7.5873015873,0.021978021978
258.5,7.59706959707,0.026862026862
258.6,7.59218559219,0.021978021978
258.7,7.5873015873,0.021978021978
258.8,7.67521367521,0.026862026862
258.9,7.68498168498,0.026862026862
259,7.68498168498,0.021978021978
259.1,7.6800976801,0.021978021978
259.2,7.68498168498,0.026862026862
259.3,7.6800976801,0.026862026862
259.4,7.68498168498,0.026862026862
259.5,7.68498168498,0.026862026862
259.6,7.68498168498,0.026862026862
259.7,7.6800976801,0.021978021978
259.8,7.69963369963,0.021978021978
259.9,7.7094017094,0.021978021978
260,7.71916971917,0.031746031746
260.1,7.71916971917,0.031746031746
260.2,7.72893772894,0.026862026862
260.3,7.74358974359,0.026862026862
260.4,7.74358974359,0.031746031746
260.5,7.75824175824,0.031746031746
260.6,7.77777777778,0.021978021978
260.7,7.81684981685,0.026862026862
260.8,7.86080586081,0.026862026862
260.9,7.87057387057,0.031746031746
261,7.87057387057,0.031746031746
261.1,7.86080586081,0.026862026862
261.2,7.86080586081,0.026862026862
261.3,7.86080586081,0.026862026862
261.4,7.86080586081,0.026862026862
261.5,7.86568986569,0.031746031746
261.6,7.87057387057,0.026862026862
261.7,7.87057387057,0.026862026862
261.8,7.87545787546,0.031746031746
261.9,7.88522588523,0.026862026862
262,7.89987789988,0.026862026862
262.1,7.91452991453,0.031746031746
262.2,7.91941391941,0.026862026862
262.3,7.91941391941,0.026862026862
262.4,7.93894993895,0.026862026862
262.5,7.9536019536,0.031746031746
262.6,7.94871794872,0.031746031746
262.7,7.9536019536,0.026862026862
262.8,7.9536019536,0.031746031746
262.9,7.94871794872,0.031746031746
263,7.94871794872,0.026862026862
263.1,7.9536019536,0.031746031746
263.2,7.94871794872,0.026862026862
263.3,7.9536019536,0.031746031746
263.4,7.9536019536,0.031746031746
263.5,7.94871794872,0.031746031746
263.6,7.9536019536,0.026862026862
263.7,7.94871794872,0.026862026862
263.8,7.94871794872,0.021978021978
263.9,7.94871794872,0.026862026862
264,7.9536019536,0.026862026862
264.1,7.9536019536,0.031746031746
264.2,7.9536019536,0.031746031746
264.3,7.9536019536,0.026862026862
264.4,7.94383394383,0.026862026862
264.5,7.94871794872,0.026862026862
